"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0,0.000530582792138885,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,0.0018570397724861
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.000265291396069443,0.000265291396069443,0,0.000265291396069443,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018570397724861,0.0037140795449722
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.000795874188208328,0.000795874188208328,0.000795874188208328,0.000795874188208328,0.00132645698034721,0,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055711193174583,0.00928519886243049
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.000530582792138885,0.00159174837641666,0.0018570397724861,0.000265291396069443,0.000530582792138885,0.000265291396069443,0.000265291396069443,0.000265291396069443,0.000265291396069443,0,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0,0.00663228490173607,0.0159174837641666
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159174837641666,0.000795874188208328,0.00212233116855554,0.000795874188208328,0.000795874188208328,0,0,0.000265291396069443,0,0.000265291396069443,0,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0.00689757629780551,0.0228150600619721
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.000265291396069443,0.00212233116855554,0.00132645698034721,0.00132645698034721,0,0.000530582792138885,0.000265291396069443,0,0.000265291396069443,0.000265291396069443,0,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0,0.00742815908994439,0.0302432191519165
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018570397724861,0.00106116558427777,0.0018570397724861,0.000265291396069443,0.000530582792138885,0.000265291396069443,0,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0,0.00636699350566662,0.0366102126575831
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159174837641666,0.00106116558427777,0.00132645698034721,0.000530582792138885,0.00132645698034721,0,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0.00636699350566662,0.0429772061632497
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00159174837641666,0.00106116558427777,0.00291820535676387,0.00159174837641666,0,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0,0.00795874188208328,0.050935948045333
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00132645698034721,0.00106116558427777,0.00265291396069443,0,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0,0.00610170210959718,0.0570376501549302
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106116558427777,0.000530582792138885,0,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0.00212233116855554,0.0591599813234857
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.0596905641156246
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.000530582792138885,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0.00159174837641666,0.0612823124920413
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.000795874188208328,0,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,0,0,0.00265291396069443,0.0639352264527357
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.064731100640944
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.0655269748291523
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0,0.000530582792138885,0.0660575576212912
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660575576212912
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660575576212912
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660575576212912
"ColTotals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.000795874188208328,0.0018570397724861,0.0018570397724861,0.00424466233711108,0.00477524512924997,0.00875461607029161,0.0055711193174583,0.00769345048601384,0.00450995373318053,0.00583641071352774,0.00769345048601384,0.000795874188208328,0.00424466233711108,0.0037140795449722,0.000795874188208328,0.00159174837641666,0.000795874188208328,0,0,0,0,0,0,0,0,0.0660575576212912,NA
"ColCumSum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00132645698034721,0.00318349675283331,0.00504053652531941,0.00928519886243049,0.0140604439916805,0.0228150600619721,0.0283861793794304,0.0360796298654442,0.0405895835986247,0.0464259943121525,0.0541194447981663,0.0549153189863746,0.0591599813234857,0.0628740608684579,0.0636699350566662,0.0652616834330829,0.0660575576212912,0.0660575576212912,0.0660575576212912,0.0660575576212912,0.0660575576212912,0.0660575576212912,0.0660575576212912,0.0660575576212912,0.0660575576212912,NA,NA
