"","(0,0.5]","(0.5,1]","(1,1.5]","(1.5,2]","(2,2.5]","(2.5,3]","(3,3.5]","(3.5,4]","(4,4.5]","(4.5,5]","(5,5.5]","(5.5,6]","(6,6.5]","(6.5,7]","(7,7.5]","(7.5,8]","(8,8.5]","(8.5,9]","(9,9.5]","(9.5,10]","(10,10.5]","(10.5,11]","(11,11.5]","(11.5,12]","(12,12.5]","(12.5,13]","(13,13.5]","(13.5,14]","(14,14.5]","(14.5,15]","(15,15.5]","(15.5,16]","(16,16.5]","(16.5,17]","(17,17.5]","(17.5,18]","(18,18.5]","(18.5,19]","(19,19.5]","(19.5,20]","(20,20.5]","(20.5,21]","(21,21.5]","(21.5,22]","sum","cusum"
"(5,5.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159174837641666,0.000795874188208328,0.000795874188208328,0.00106116558427777,0.000530582792138885,0,0.000795874188208328,0,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610170210959718,0.00875461607029161
"(5.5,6]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00159174837641666,0.00450995373318053,0.00238762256462498,0.00291820535676387,0.000265291396069443,0,0,0,0.000265291396069443,0,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127339870113332,0.0214886030816249
"(6,6.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.00397937094104164,0.00212233116855554,0.00636699350566662,0.00424466233711108,0.000795874188208328,0.000530582792138885,0,0.000265291396069443,0.000795874188208328,0.000530582792138885,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201621461012776,0.0416507491829025
"(6.5,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000530582792138885,0.00450995373318053,0.0037140795449722,0.00477524512924997,0.00132645698034721,0.0018570397724861,0.00106116558427777,0.000795874188208328,0.000795874188208328,0,0,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0.0201621461012776,0.0618128952841801
"(7,7.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00132645698034721,0.00291820535676387,0.00689757629780551,0.0037140795449722,0.00344878814890275,0,0.000265291396069443,0.000795874188208328,0.000530582792138885,0.000265291396069443,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0.0212233116855554,0.0830362069697356
"(7.5,8]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00106116558427777,0.0037140795449722,0.00265291396069443,0.00504053652531941,0.00344878814890275,0.000795874188208328,0.00212233116855554,0.000265291396069443,0.000530582792138885,0,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0.0206927288934165,0.103728935863152
"(8,8.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.00212233116855554,0.00397937094104164,0.00344878814890275,0.00132645698034721,0.00106116558427777,0,0.000265291396069443,0.00106116558427777,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0.0143257353877499,0.118054671250902
"(8.5,9]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.0018570397724861,0.00424466233711108,0.00450995373318053,0.00159174837641666,0.000795874188208328,0.000530582792138885,0,0,0,0,0,0,0,0,0,0,0,0,0.013795152595611,0.131849823846513
"(9,9.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,0.00477524512924997,0.0037140795449722,0.00689757629780551,0.00132645698034721,0.00132645698034721,0.000265291396069443,0,0,0,0,0,0,0,0,0,0,0,0.0196315633091388,0.151481387155652
"(9.5,10]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018570397724861,0.000795874188208328,0.0037140795449722,0.000795874188208328,0.00212233116855554,0.00265291396069443,0.000265291396069443,0.000265291396069443,0,0,0,0,0,0,0,0,0,0.0124686956152638,0.163950082770916
"(10,10.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132645698034721,0.000795874188208328,0,0.0018570397724861,0,0,0.000530582792138885,0,0,0,0,0,0,0,0,0.00450995373318053,0.168460036504096
"(10.5,11]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530582792138885,0.00291820535676387,0.00159174837641666,0,0,0.000530582792138885,0,0,0,0,0,0,0,0,0.0055711193174583,0.174031155821554
"(11,11.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000530582792138885,0.00106116558427777,0.000795874188208328,0.00132645698034721,0,0,0,0,0,0,0,0,0.00397937094104164,0.178010526762596
"(11.5,12]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795874188208328,0.000795874188208328,0.000795874188208328,0.0018570397724861,0,0,0,0,0,0,0,0,0.00424466233711108,0.182255189099707
"(12,12.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182255189099707
"(12.5,13]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0,0,0,0,0,0,0,0.000265291396069443,0.182520480495777
"(13,13.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182520480495777
"(13.5,14]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182520480495777
"(14,14.5]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182520480495777
"(14.5,15]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182520480495777
"ColTotals",0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0,0,0,0,0.000265291396069443,0.000530582792138885,0.00265291396069443,0.00265291396069443,0.00955049025849994,0.00716286769387495,0.0164480665563054,0.0122034042191944,0.0177745235366527,0.0106116558427777,0.0180398149327221,0.0196315633091388,0.0129992784074027,0.0191009805169999,0.00530582792138885,0.00822403327815272,0.00981578165456938,0.00291820535676387,0.0018570397724861,0.00450995373318053,0,0,0,0,0,0,0,0,0.182520480495777,NA
"ColCumSum",0,0,0,0,0,0,0,0,0,0,0,0.000265291396069443,0.000265291396069443,0.000265291396069443,0.000265291396069443,0.000265291396069443,0.000530582792138885,0.00106116558427777,0.0037140795449722,0.00636699350566662,0.0159174837641666,0.0230803514580415,0.039528418014347,0.0517318222335413,0.069506345770194,0.0801180016129717,0.0981578165456938,0.117789379854833,0.130788658262235,0.149889638779235,0.155195466700624,0.163419499978777,0.173235281633346,0.17615348699011,0.178010526762596,0.182520480495777,0.182520480495777,0.182520480495777,0.182520480495777,0.182520480495777,0.182520480495777,0.182520480495777,0.182520480495777,0.182520480495777,NA,NA
